,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
2937,5db56d3c203fa6c5561ee00f5487970a2b52c133,2022-10-24 12:17:25.724952,9999-12-31 23:59:59.999999,64a6bdf03c85c41e2b9e0255c76422908108539d,1,1,2022-10-24,IPREO|56796,Reoffer,Final,Books Closed,,,,ec2892add3f249ba49cb3c80394a87cd255e5b92,Sp Mortgage Bank Plc,Financials,Investment Grade,Finland,IPREO|1615261,7437001BISR7R2A9KX89,,AAA,,EUR,,750000000,100000,XS2550557800,5y FXD ,Covered Bond,5.0,2027-11-01 01:00:00.000000,3.125,Secured,Secured,,,English,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+20bps area,MS,20.0,20.0,,MSW + 20 bps,20.0,MSW + 20 bps,20.0,99.545,,Priced,,,,FI,SPMTBK,51632292,51632292.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.706014144281111
404,790640dc57dd9f1b9338dbcb54d01cd56d8cedf5,2022-10-24 16:12:51.999072,9999-12-31 23:59:59.999999,669e810882bdbb60da0ba880e98e27b5bde75c11,1,1,2022-10-24,IPREO|56800,Reoffer,Final,Books Closed,,,,aab18a67661975142c09ec6bb08a40e96ca7915d,Bouygues SA,Corporate,Investment Grade,France,IPREO|210569,969500MOCLNQFNZN0D63,A3,A-,,EUR,,1250000000,100000,FR001400DNG3,Long 9y (Jun 32),Bond (standard),9.5,2032-06-07 02:00:00.000000,4.625,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+180bp area,MS,180.0,180.0,,MS+160bp area,MS,160.0,160.0,,MSW + 155 bps,155.0,MSW + 155 bps,155.0,99.208,4.733,Priced,A3,A-,,FR,ENFP,115256,115256.0,investable,IND00055,05.06.2019 15:50,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00055,6.120947,6.1516,5.998333,0.0,7.33,c_moderate,6.0,medium,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,7.562331682683487
231,7f8caff33e1a9d00765772830d0b511b13938d9a,2022-10-24 14:32:55.826681,9999-12-31 23:59:59.999999,9ca7e593d98ee682df3b967cfe7502362ee63e69,1,1,2022-10-24,IPREO|56747,Reoffer,Final,Books Closed,,,,12542a12bc61b5fed430ed658785bdc19fe55f18,Raiffeisen Schweiz Genossenschaft (Switzerland),Financials,Investment Grade,Switzerland,IPREO|1559152,5299006GIHQ1ELISCV48,,AA-,A+,EUR,,500000000,100000,CH1224575899,Raiffeisen Schweiz Inaugural Bail-In 5yr,Bond (standard),5.0,2027-11-01 01:00:00.000000,5.23,Senior Unsecured,Sr Unsecured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS +220 Bps area,MS,220.0,220.0,,,,,,,MSW + 220 bps,220.0,MSW + 220 bps,220.0,100.0,,Priced,,,,CH,RAIFFS,218467,218467.0,,,,,,,,,,,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.5270872547176
64,87f27e0e5c443533e8faa3ae4225c5ed02433479,2022-10-24 14:42:55.557980,9999-12-31 23:59:59.999999,070603247e268d1fa28d9ea755e0f0f65db14d36,1,1,2022-10-24,IPREO|56799,Reoffer,Final,Books Closed,Today's business,,,7e87048013cc7ea22edee4553de114fbdf4f184e,Caixa Geral de Depósitos S.A.,Financials,Investment Grade,Portugal,IPREO|357447,TO822O0VT80V06K0FH57,Baa2,BB-,,EUR,,500000000,100000,PTCGDDOM0036,Green Senior Preferred 6NC5 ,Bond (standard),5.0,2028-10-31 01:00:00.000000,5.75,Senior Preferred,Sr preferred,,Green,English,Reg S,Mid Swaps,Mid Swaps,,,MS+295bps area,MS,295.0,295.0,,,,,,,MSW + 275 bps,275.0,MSW + 275 bps,275.0,99.784,5.801,Priced,Baa2,BBB-,BBB,PT,CXGD,153201,153201.0,investable,BA00217,22.02.2022 11:12,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.485034544489645
106,0fb5e24261fa63e31f437a43693846a39cbe2040,2022-10-24 16:12:51.999072,9999-12-31 23:59:59.999999,8d75c3278c1820085b1d755294e794793eefb29b,1,1,2022-10-24,IPREO|56801,Reoffer,Final,Books Closed,,,,aab18a67661975142c09ec6bb08a40e96ca7915d,Bouygues SA,Corporate,Investment Grade,France,IPREO|210569,969500MOCLNQFNZN0D63,A3,A-,,EUR,,1000000000,100000,FR001400DNF5,Long 19y (Jun 42),Bond (standard),19.5,2042-06-30 01:00:00.000000,5.375,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+265bp area,MS,265.0,265.0,,MS+250bp area,MS,250.0,250.0,,MSW + 245 bps,245.0,MSW + 245 bps,245.0,98.799,5.479,Priced,A3,A-,,FR,ENFP,115256,115256.0,investable,IND00055,05.06.2019 15:50,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00055,6.120947,6.1516,5.998333,0.0,7.33,c_moderate,6.0,medium,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,12.354535182909242
839,a9de4e6cdb2c7d1fdbda1a6344498d5bc3086652,2022-10-25 14:49:40.314270,9999-12-31 23:59:59.999999,c5bd145f508150a23d0c88eee62e419eb9a6521a,1,1,2022-10-25,IPREO|56811,Reoffer,Final,Books Closed,,,,efebe2a786d4239ff5c5a33652811fbaa3917e39,Pernod Ricard S.A.,Corporate,Investment Grade,France,IPREO|357230,52990097YFPX9J0H5D87,Baa1,BBB+,,EUR,,500000000,100000,FR001400DP44,10YR EUR ,Bond (standard),10.0,2032-11-02 01:00:00.000000,3.75,Senior Unsecured,Sr Unsecured,,Sustainability-Linked,French,Reg S,Mid Swaps,Mid Swaps,,,MS+125-130bps,MS,125.0,130.0,,MS+100bps area,MS,100.0,100.0,,MSW + 93 bps,93.0,MSW + 93 bps,93.0,98.527,3.931,Priced,Baa1,BBB+,,FR,RIFP,115461,115461.0,investable,CG00032,29.01.2020 14:55,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00032,6.85004,6.73505,8.31,-0.2,8.33,nc_good,11.0,high,Beverages,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,8.52076677361778
715,d88bb66be35819d8466ab866fae2451e9490d6e9,2022-10-25 06:32:16.897459,9999-12-31 23:59:59.999999,72669eb65986be4f784c1ce090c2a6c77e3d966d,1,1,2022-10-25,IPREO|56803,Reoffer,Final,Books Closed,Books subject 12.45 UKT,12:45:00.0000000,,ead5321aaaa097ae6829f558c861af163d955008,"Verizon Communications, Inc",Corporate,Investment Grade,United States,IPREO|219927,2S72QS2UO2OESLG6Y829,,,,EUR,EUR Benchmark EUR Benchmark,1250000000,100000,XS2550881143,EUR 8yr SEC,Bond (standard),8.0,2030-10-31 01:00:00.000000,4.25,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,ms+140 area,MS,140.0,140.0,,MS+120-125,MS,120.0,125.0,,MSW + 120 bps,120.0,MSW + 120 bps,120.0,99.528,,Priced,Baa1,BBB+,A-,US,VZ,100185,100185.0,investable,TEL00034,23.08.2019 10:40,ok,KS,Telecommunication,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00034,6.440693,6.34795,5.811666,0.2,6.995,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,6.9469928019804295
428,6c3fb50f958fa44f0605a3795f06a3881c8742f5,2022-10-25 06:32:16.897459,9999-12-31 23:59:59.999999,788aa0d4baa15298601ce0e1097fb555262acedf,1,1,2022-10-25,IPREO|56804,Reoffer,Final,Books Closed,Books subject 12.45 UKT,12:45:00.0000000,,ead5321aaaa097ae6829f558c861af163d955008,"Verizon Communications, Inc",Corporate,Investment Grade,United States,IPREO|219927,2S72QS2UO2OESLG6Y829,,,,EUR,EUR Benchmark EUR Benchmark,1250000000,100000,XS2550898204,EUR 12yr SEC,Bond (standard),12.0,2034-10-31 01:00:00.000000,4.75,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,ms+175 area,MS,175.0,175.0,,MS+155-160,MS,155.0,160.0,,MSW + 155 bps,155.0,MSW + 155 bps,155.0,99.892,,Priced,Baa1,BBB+,A-,US,VZ,100185,100185.0,investable,TEL00034,23.08.2019 10:40,ok,KS,Telecommunication,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00034,6.440693,6.34795,5.811666,0.2,6.995,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,9.416561018745238
2639,e06e2c3fb94788f487f7391443ef3c61b5852a7b,2022-10-25 12:54:32.245608,9999-12-31 23:59:59.999999,cf50d8eb8acf0d11af60a73e8c275744cb0c0b67,1,1,2022-10-25,IPREO|56807,Reoffer,Final,Books Closed,"Today's business, books open",,,e6d6e208707d34d384989d46eae528d26c955946,AXA Bank Europe SCF,Financials,Investment Grade,France,IPREO|820841,CVRWQDHDBEPUUVU2FD09,,,,EUR,EUR Benchmark,750000000,100000,FR001400DNT6,ABE SFH,Covered Bond,4.0,2026-11-03 01:00:00.000000,3.0,Covered Pfanbriefe,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS +17 bps area,MS,17.0,17.0,,MSW + 16 bps,16.0,MSW + 16 bps,16.0,99.555,,Priced,Aaa,,,FR,AXASA,21120805,21120805.0,,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,24.05.2023 06:08,INS00005,7.487121,7.56775,8.051666,-0.25,7.663333,INS_strong,9.0,high,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,3.828611354894681
1141,d1e736059bbe3a2bf6fab6ce1626ca37810d5863,2022-10-25 13:32:29.615384,9999-12-31 23:59:59.999999,8fd359009baec41ed5198edda5f89a1fc1808aeb,1,1,2022-10-25,IPREO|56808,Reoffer,Final,Books Closed,,,,01e48ead9771196a8ac4144a010eb5cf7836ea1c,Svenska Handelsbanken AB,Financials,Investment Grade,Sweden,IPREO|230814,NHBDILHZTYCNBV5UYZ31,,,,EUR,BMK,750000000,100000,XS2551280436,SVENSKA HANDELSBANKEN EUR 5YR SENIOR PREFERRED,Bond (standard),5.0,2027-11-01 01:00:00.000000,3.75,Senior Preferred,Sr preferred,,,English,Reg S - TEFRA D,Mid Swaps,Mid Swaps,,,MS+105-110bps,MS,105.0,110.0,,,,,,,MSW + 85 bps,85.0,MSW + 85 bps,85.0,99.821,,Priced,,,,SE,SHBASS,116944,116944.0,investable,BA00177,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.651384127137579
1497,93b384668e00c7ce95b0f5bc12bda27ed856b520,2022-10-25 14:49:40.314270,9999-12-31 23:59:59.999999,fb3f6b027f3bec1fb1993bd06beadf25d5322c6b,1,1,2022-10-25,IPREO|56810,Reoffer,Final,Books Closed,,,,efebe2a786d4239ff5c5a33652811fbaa3917e39,Pernod Ricard S.A.,Corporate,Investment Grade,France,IPREO|357230,52990097YFPX9J0H5D87,Baa1,BBB+,,EUR,,600000000,100000,FR001400DOV0,6YR EUR ,Bond (standard),6.0,2028-11-02 01:00:00.000000,3.25,Senior Unsecured,Sr Unsecured,,Sustainability-Linked,French,Reg S,Mid Swaps,Mid Swaps,,,MS+85-90bps,MS,85.0,90.0,,MS+60bps area,MS,60.0,60.0,,MSW + 55 bps,55.0,MSW + 55 bps,55.0,98.784,3.478,Priced,Baa1,BBB+,,FR,RIFP,115461,115461.0,investable,CG00032,29.01.2020 14:55,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00032,6.85004,6.73505,8.31,-0.2,8.33,nc_good,11.0,high,Beverages,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,5.547199111286661
315,a2f77e2f85e9b23a35b5d0b350893dcc6ceb0138,2022-10-26 15:53:29.714771,9999-12-31 23:59:59.999999,792cc5ce458bbe3a1f93b63cbe4794d22960eed5,1,1,2022-10-26,IPREO|56824,Reoffer,Final,Books Closed,,,,00cfc64109c49cf6c8a056f2b1ce827a1397d36c,SUEZ,Corporate,Investment Grade,France,IPREO|250087074,5493007LKZ37MXEN5D79,Baa2,,,EUR,,800000000,100000,FR001400DQ84,NEW SUEZ 6Y,Bond (standard),6.0,2028-11-03 01:00:00.000000,4.625,Senior Unsecured,Sr Unsecured,,Green,French,Reg S,Mid Swaps,Mid Swaps,,,MS+200bp area,MS,200.0,200.0,,MS+180bps area,MS,180.0,180.0,,MSW + 175 bps,175.0,MSW + 175 bps,175.0,99.79,4.666,Priced,Baa2,,,FR,SUEZFP,69684834,69684834.0,,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,3.0,low,Water,Utilities,Annually,Fixed (FXD),1,5.374727076240484
706,5e3231bc68ca8156ed695939593b08836be31e8a,2022-10-26 15:33:28.573496,9999-12-31 23:59:59.999999,3a0b1900c4f4c8ee9e3e313806fd4c46d42f1400,1,1,2022-10-26,IPREO|56826,Reoffer,Final,Books Closed,,,,4af363c106c7f8a10ea382f0d52867843bdde114,ESB Finance Limited,Corporate,Investment Grade,Ireland,IPREO|486947,635400VCPRSU89DLMZ57,A3,A-,,EUR,,550000000,100000,XS2550909415,L9Y,Bond (standard),9.5,2032-05-03 02:00:00.000000,4.0,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+140bps area,MS,140.0,140.0,,MS+115bps area,MS,115.0,115.0,,MSW + 110 bps,110.0,MSW + 110 bps,110.0,99.4,4.08,Priced,A3,A-,,IE,ESBIRE,18218787,196815.0,investable,UTL00038,18.07.2022 17:09,ok,BM,Utilities,covered_ok,GSUniverse,,,24.05.2023 06:08,UTL00038,6.34956,6.2582,6.215,0.1,7.33,p_moderate,1.0,low,Electric,Utilities,Annually,Fixed (FXD),1,7.732744874950399
162,9117f6d8c97ed8f4c4ee2263dd7ae6f450afe4e2,2022-10-26 15:53:29.714771,9999-12-31 23:59:59.999999,4808f4599fbc211826b0fc16e0532c142b41c24c,1,1,2022-10-26,IPREO|56825,Reoffer,Final,Books Closed,,,,00cfc64109c49cf6c8a056f2b1ce827a1397d36c,SUEZ,Corporate,Investment Grade,France,IPREO|250087074,5493007LKZ37MXEN5D79,Baa2,,,EUR,,900000000,100000,FR001400DQ92,NEW SUEZ 10Y,Bond (standard),10.0,2032-11-03 01:00:00.000000,5.0,Senior Unsecured,Sr Unsecured,,Green,French,Reg S,Mid Swaps,Mid Swaps,,,MS+240bps area,MS,240.0,240.0,,MS+215bps area,MS,215.0,215.0,,MSW + 210 bps,210.0,MSW + 210 bps,210.0,99.423,5.075,Priced,Baa2,,,FR,SUEZFP,69684834,69684834.0,,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,3.0,low,Water,Utilities,Annually,Fixed (FXD),1,8.107821675644052
626,c427bd4280d5c74df28e3253ae082ab0a15df423,2022-10-31 07:50:27.691687,9999-12-31 23:59:59.999999,fbc8ac4eee813a7d1e290e7ce1c5e0a72b94f80c,1,1,2022-10-31,IPREO|56830,Reoffer,Final,Books Closed,"Books open, today’s business. HON also pursue",,,523889d83113a5e2db2d312944aabf69fc539a0b,Honeywell International Inc,Corporate,Investment Grade,United States,IPREO|Honeywell International Inc,ISRPG12PN4EIEOEMW547,,,,EUR,EUR Benchmark,1000000000,100000,XS2551903425,Honeywell EUR 12y,Bond (standard),12.0,2034-11-02 01:00:00.000000,4.125,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,ms+150 area,MS,150.0,150.0,,ms+125-130bps,MS,125.0,130.0,,MSW + 125 bps,125.0,MSW + 125 bps,125.0,98.917,,Priced,A2,A,A,US,HON,100043,100043.0,uninvestable,IND00083,20.04.2020 16:46,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00083,6.73792,7.15865,6.555,-0.3,6.995,c_good,,,Electronics,Industrial,Annually,Fixed (FXD),1,9.701713088186487
1818,ee58d839837e04a1dc7fdced4891cc4e5a42cfb3,2022-11-02 16:17:37.221065,9999-12-31 23:59:59.999999,723bc2f5d37e4c81aab77f0503da8ff47bce1493,1,1,2022-11-02,IPREO|56842,Reoffer,Final,Books Closed,,,,4be98a6df9b36370524f95d86f1263da5af1dc87,Schneider Electric SE,Corporate,Investment Grade,France,IPREO|Schneider Electric SE,969500A1YF1XUYYXS284,A3,A-,,EUR,,500000000,100000,FR001400DT99,5y EUR,Bond (standard),5.0,2027-11-09 01:00:00.000000,3.25,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+70bps area,MS,70.0,70.0,,MS+40bps area,MS,40.0,40.0,,MSW + 33 bps,33.0,MSW + 33 bps,33.0,99.941,3.263,Priced,A3,A-,,FR,SUFP,115518,115518.0,investable,IND00073,21.01.2020 18:07,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00073,6.53964,6.77205,7.11,-0.3,8.33,c_good,13.0,high,Electrical Compo&Equip,Industrial,Annually,Fixed (FXD),1,4.694983082403477
708,3378c58d3a1d1efc303d22e08d9cc751cfdc0c5d,2022-11-02 14:48:32.679383,9999-12-31 23:59:59.999999,5b943c880f9c229f15e982878b58f53c2d4a198a,1,1,2022-11-02,IPREO|56844,Reoffer,Final,Books Closed,,,,d1a5b729e566505d13f5608fe701aea3966cd4e2,Skandinaviska Enskilda Banken AB (Publ),Financials,Investment Grade,Sweden,IPREO|245081,F3JS33DEI6XQ4ZBPTN86,Aa3,A+,AA-,EUR,,1000000000,100000,XS2553798443,SEB EUR 4yr NPS,Bond (standard),4.0,2026-11-09 01:00:00.000000,4.0,Senior Non-Preferred,Sr Non Preferred,,Green,,Reg S,Mid Swaps,Mid Swaps,,,MS+140/145,MS,140.0,145.0,,MS+120bps (+/- 2bps WPIR),MS,120.0,120.0,+/- 2bps WPIR,MSW + 118 bps,118.0,MSW + 118 bps,118.0,99.696,4.084,Priced,A3,A-,AA-,SE,SEB,116937,116937.0,investable,BA00176,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,3.775091033227128
1216,8e83b0da3a1e9c831a4d5c20222d88cda335ed03,2022-11-02 16:17:37.221065,9999-12-31 23:59:59.999999,62f3dd32798fa78e11e41d2ca22e01722c820a04,1,1,2022-11-02,IPREO|56843,Reoffer,Final,Books Closed,,,,4be98a6df9b36370524f95d86f1263da5af1dc87,Schneider Electric SE,Corporate,Investment Grade,France,IPREO|Schneider Electric SE,969500A1YF1XUYYXS284,A3,A-,,EUR,,600000000,100000,FR001400DTA3,10y EUR,Bond (standard),10.0,2032-11-09 01:00:00.000000,3.5,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+100bps area,MS,100.0,100.0,,MS+65bps area,MS,65.0,65.0,,MSW + 57 bps,57.0,MSW + 57 bps,57.0,99.329,3.581,Priced,A3,A-,,FR,SUFP,115518,115518.0,investable,IND00073,21.01.2020 18:07,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00073,6.53964,6.77205,7.11,-0.3,8.33,c_good,13.0,high,Electrical Compo&Equip,Industrial,Annually,Fixed (FXD),1,8.607686508868184
3028,2022e34a290afabca6be86c6104b1bdf8dc6ce0d,2022-11-03 13:53:45.230649,9999-12-31 23:59:59.999999,afe48d24bac862b9b20aec7e30c9d0d4ec409f6f,1,1,2022-11-03,IPREO|56845,Reoffer,Final,Books Closed,"Books open, today's business",,,384033cd45ee711fcb2b451e95996ae2d4e6bf63,Deutsche Bank AG,Financials,Investment Grade,Germany,IPREO|236258,7LTWFZYICNSX8D621K86,Aaa,,,EUR,EUR bmk,1000000000,100000,DE000A30V2V0,long 5yr EUR Mortgage Pfandbriefe,Covered Bond,5.0,2028-03-28 02:00:00.000000,3.0,Secured,Secured,,,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+10bp area,MS,10.0,10.0,,MSW + 102.7 bps,102.7,MSW + 102.7 bps,102.7,92.156,3.113,Priced,Aaa,,,DE,DB,115691,115691.0,investable,BA00075,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.71709840281037
541,4bafaffd2db70cc3719c8652a8ac42fd6c981040,2022-11-07 17:28:17.909449,9999-12-31 23:59:59.999999,5c14e21fb0d005aba5c7b039d8614fc545128a88,1,1,2022-11-07,IPREO|56876,Reoffer,Final,Books Closed,,,,e25bf93fa40831059b701cd78958cda857b1d333,Volkswagen International Finance NV,Corporate,Investment Grade,Netherlands,IPREO|396979,5299004PWNHKYTR23649,,,,EUR,,750000000,100000,XS2554488978,EUR 5.25 YR Green,Bond (standard),5.25,2028-02-15 01:00:00.000000,4.25,Senior Unsecured,Sr Unsecured,,Green,German,Reg S,Mid Swaps,Mid Swaps,,,MS+160/165bp ,MS,160.0,165.0,,MS+130a,MS,130.0,130.0,,MSW + 123 bps,123.0,MSW + 123 bps,123.0,99.8,,Priced,,,,NL,VW,224503,115757.0,investable,CG00085,14.12.2020 09:26,ok,RR,Automobile,covered_ok,GSUniverse,,,24.05.2023 06:08,CG00085,7.141813,7.6981,7.416667,-0.5,9.3,c_good,10.0,high,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,4.608609926097979
425,65a03eb489a4d5879935c3d21129b84602ed86d9,2022-11-07 17:28:17.909449,9999-12-31 23:59:59.999999,405f26f64f63ea3467d89dde77c9f61572a4a0cb,1,1,2022-11-07,IPREO|56877,Reoffer,Final,Books Closed,,,,e25bf93fa40831059b701cd78958cda857b1d333,Volkswagen International Finance NV,Corporate,Investment Grade,Netherlands,IPREO|396979,5299004PWNHKYTR23649,,,,EUR,,750000000,100000,XS2554489513,EUR 7.5 YR Green,Bond (standard),7.5,2030-05-15 02:00:00.000000,4.375,Senior Unsecured,Sr Unsecured,,Green,German,Reg S,Mid Swaps,Mid Swaps,,,MS+175/180bp ,MS,175.0,180.0,,MS+145a,MS,145.0,145.0,,MSW + 138 bps,138.0,MSW + 138 bps,138.0,99.448,,Priced,,,,NL,VW,224503,115757.0,investable,CG00085,14.12.2020 09:26,ok,RR,Automobile,covered_ok,GSUniverse,,,24.05.2023 06:08,CG00085,7.141813,7.6981,7.416667,-0.5,9.3,c_good,10.0,high,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,6.178740599537296
2707,9477bca941eb3d382aae6b28125d4fe8dffd3265,2022-11-07 13:33:47.478004,9999-12-31 23:59:59.999999,b5a2f1185b4339dbefb44d5b3d11023cdcf9e01d,1,1,2022-11-07,IPREO|56848,Reoffer,Final,Books Closed,"Books open, today’s business",,,7da0c800330002fd2e53a9aedee7f627d546c2e2,Sparebanken Sor Boligkreditt AS,Financials,Investment Grade,Norway,IPREO|479883,549300OQVF8I8FNWOB83,Aaa,,,EUR,,500000000,100000,XS2555209381,3Y Green,Bond (standard),3.0,2025-11-14 01:00:00.000000,3.125,Secured,Secured,,Green,Norway,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+16bps area,MS,16.0,16.0,,MSW + 11 bps,11.0,MSW + 11 bps,11.0,99.952,,Priced,Aaa,,,NO,SORBNO,16193193,16193193.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.910009182736456
2175,f8dea0f7ec32470ea6e6379d111c2a08bea299e5,2022-11-07 17:33:38.464080,9999-12-31 23:59:59.999999,6bef8cd93c459f3738922c40ad77ddda7d6b81a6,1,1,2022-11-07,IPREO|56869,Reoffer,Final,Books Closed,"Books open, today's business",,,c02001973087d6395224465514d71159735d6ab5,"Nestle Finance International, LTD",Corporate,Investment Grade,Luxembourg,IPREO|436824,0KLLMNHINTFDRMU6DI05,,,,EUR,,500000000,1000,XS2555198089,Nestle EUR Benchmark 8.25-year ,Bond (standard),8.25,2031-01-15 01:00:00.000000,3.25,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+50a,MS,50.0,50.0,,,,,,,MSW + 23 bps,23.0,MSW + 23 bps,23.0,99.345,,Priced,,,,LU,NESNVX,219335,112571.0,investable,CG00030,12.03.2020 14:33,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00030,7.36296,7.30395,8.599,-0.2,9.3,nc_strong,10.0,high,Food,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,7.171999940234542
1998,f724e9827a4fa90c6eb5c02760a455342e2f036a,2022-11-07 17:33:38.464080,9999-12-31 23:59:59.999999,9d57b266e989790a8c8eea773af927c43472c51c,1,1,2022-11-07,IPREO|56870,Reoffer,Final,Books Closed,"Books open, today's business",,,c02001973087d6395224465514d71159735d6ab5,"Nestle Finance International, LTD",Corporate,Investment Grade,Luxembourg,IPREO|436824,0KLLMNHINTFDRMU6DI05,,,,EUR,,500000000,1000,XS2555198162,Nestle EUR Benchmark 12-year,Bond (standard),12.0,2034-11-15 01:00:00.000000,3.375,Senior Unsecured,Sr Unsecured,,,English,Reg S - TEFRA D without Reg Rights,Mid Swaps,Mid Swaps,,,MS+60a,MS,60.0,60.0,,,,,,,MSW + 28 bps,28.0,MSW + 28 bps,28.0,99.148,,Priced,Aa3,AA-,,LU,NESNVX,219335,112571.0,investable,CG00030,12.03.2020 14:33,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00030,7.36296,7.30395,8.599,-0.2,9.3,nc_strong,10.0,high,Food,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,10.063362394457664
