,level_0,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
1696,2879,20a41274ff15a58b75e7c3c5ef2b7d3f5a82d346,2023-01-09 16:12:12.654230,9999-12-31 23:59:59.999999,b8213b29d9c1c17d3c4876fa614c00afcbde4d27,1,1,2023-01-09,IPREO|57277,Reoffer,Final,Books Closed,Hedges deadline 15:15 UKT,15:15:00.0000000,,c40cd0948f2fdad918f38624e97b4e51c3662f48,Bank of Ireland Group plc,Financials,Investment Grade,Ireland,IPREO|1661679,635400C8EK6DRI12LJ39,A3,BBB-,BBB,EUR,EUR Benchmark,750000000,100000,XS2576362839,5.5nc4.5,Bond (standard),5.5,2028-07-16 02:00:00.000000,4.875,Senior Unsecured,Sr Unsecured,,Green,Irish,Reg S,Mid Swaps,Mid Swaps,,,ms+245bps area,MS,245.0,245.0,,MS+215 area,MS,215.0,215.0,,MSW + 205 bps,205.0,MSW + 205 bps,205.0,99.552,,Priced,A3,BBB-,BBB,IE,BKIR,53427397,53427397.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.556270911615755
1697,2880,90a654236ff568c842aeff60094d2ed480cb1330,2023-01-09 17:23:32.292880,9999-12-31 23:59:59.999999,f3c2c254c21c3cf5f2dd914725d4641604cc6bb9,1,1,2023-01-09,IPREO|57270,Reoffer,Final,Books Closed,Hedge deadline 17:00CET/16:00LDN HR 3yr/5yr: 110%/108%,16:00:00.0000000,17:00:00.0000000,6c61d9c8669ba494aba3abdd4a7ed55ba1a54e57,Banco Santander SA (ES),Financials,Investment Grade,Spain,IPREO|243522,5493006QMFDDMYWIAM13,A2,A+,A-,EUR,EUR Benchmark,1750000000,100000,XS2575952424,EUR SP 3yr,Bond (standard),3.0,2026-01-16 01:00:00.000000,3.75,Senior Preferred,Sr preferred,,,Spanish,Reg S,Mid Swaps,Mid Swaps,,,MS + 100/105bps,MS,100.0,105.0,,,,,,,MSW + 80 bps,80.0,MSW + 80 bps,80.0,99.683,,Priced,A2,A+,A,ES,SANTAN,100158,100158.0,investable,BA00166,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.8928726956016835
1698,2881,768b5a49af380db27ac26c1655a1e6d545d111fc,2023-01-09 15:10:14.506340,9999-12-31 23:59:59.999999,9078e5c2657095f5e090d45a01c87bf61da2a471,1,1,2023-01-09,IPREO|57268,Reoffer,Final,Books Closed,,,,5480d7a1f3a5a0682970d7b56cc024ade683fb0e,ABN AMRO Bank N.V.,Financials,Investment Grade,Netherlands,IPREO|437584,BFXS5XCH7N0Y05NIXW11,A1,A,A,EUR,Benchmark,1000000000,100000,XS2575971994,5 Year Green SNP,Bond (standard),5.0,2028-01-16 01:00:00.000000,4.0,Senior Non-Preferred,Sr Non Preferred,,Green,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS+140/145a,MS,140.0,145.0,,,,,,,MSW + 115 bps,115.0,MSW + 115 bps,115.0,99.693,4.069,Priced,,,,NL,ABNANV,872544,17918515.0,investable,BA00126,19.10.2021 14:20,covered_ok,AL_RK,Banks,,,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.629895224256853
1699,2883,b6af01a95c39d134d1e08451986209428f148c08,2023-01-09 17:23:32.292880,9999-12-31 23:59:59.999999,b394ce00d43c31a667e739d5e743eb7cc57b3406,1,1,2023-01-09,IPREO|57271,Reoffer,Final,Books Closed,Hedge deadline 17:00CET/16:00LDN HR 3yr/5yr: 110%/108%,16:00:00.0000000,17:00:00.0000000,6c61d9c8669ba494aba3abdd4a7ed55ba1a54e57,Banco Santander SA (ES),Financials,Investment Grade,Spain,IPREO|243522,5493006QMFDDMYWIAM13,A2,A+,A-,EUR,EUR Benchmark,1250000000,100000,XS2575952697,EUR SP 5yr,Bond (standard),5.0,2028-01-16 01:00:00.000000,3.875,Senior Preferred,Sr preferred,,,Spanish,Reg S,Mid Swaps,Mid Swaps,,,MS + 130/135bps,MS,130.0,135.0,,,,,,,MSW + 110 bps,110.0,MSW + 110 bps,110.0,99.483,,Priced,A2,A+,A,ES,SANTAN,100158,100158.0,investable,BA00166,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.640614065165576
1700,2884,c1c3eeb41103f77669993fc29816ef61331e8756,2023-01-09 16:09:57.720372,9999-12-31 23:59:59.999999,88093bf32f7ba79a76de034e009686fa77810e67,1,1,2023-01-09,IPREO|57278,Reoffer,Final,Books Closed,Books subject 12.35 UKT / 13.35 CET,12:35:00.0000000,13:35:00.0000000,607b81391aee3ebef8276f3936134c64f53540b0,National Grid plc,Corporate,Investment Grade,Britain,IPREO|253101,8R95QZMKZLJX5Q2XR704,,,,EUR,,750000000,100000,XS2575973776,NATIONAL GRID EUR SIX (6yr) GREEN EUR BMK,Bond (standard),6.0,2029-01-16 01:00:00.000000,3.875,Senior Unsecured,Sr Unsecured,,Green,English,Reg S,Mid Swaps,Mid Swaps,,,MS + 125-130 bps,MS,125.0,130.0,,MS+105a,MS,105.0,105.0,,MSW + 100 bps,100.0,MSW + 100 bps,100.0,100.0,3.875,Priced,Baa2,BBB,BBB,GB,NGGLN,179563,179563.0,investable,UTL00062,18.07.2022 17:09,ok,BM,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00062,6.451133,6.221,6.871666,0.1,7.33,nc_moderate,,,Electric,Utilities,Annually,Fixed (FXD),1,5.467498498354345
1701,2885,e3f668334e24a7c249af0138bf5b400b56f706bd,2023-01-09 16:41:35.555257,9999-12-31 23:59:59.999999,1de417360f5542350f1601c96605b412217f6038,1,1,2023-01-09,IPREO|57275,Reoffer,Final,Books Closed,,,,5b572a84f70aabe19dc051a5f99cad98d48a12e5,ABB Finance BV,Corporate,Investment Grade,Netherlands,IPREO|696807,5493004JXXFB454B6L79,A3,,A-,EUR,,750000000,100000,XS2575556589,ABB 8 (EIGHT) YR BMK,Bond (standard),8.0,2031-01-16 01:00:00.000000,3.375,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+105a,MS,105.0,105.0,,80a,,80.0,80.0,,MSW + 73 bps,73.0,MSW + 73 bps,73.0,98.697,3.565,Priced,A3,A-,,NL,ABBNVX,217092,825197.0,investable,IND00075,12.08.2022 15:44,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00075,6.848733,6.978,7.331666,-0.2,9.3,c_good,11.0,high,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,7.143169505486194
1702,2886,a71c1ee8841774b466408243b005a24f0531cec4,2023-01-09 16:41:35.555257,9999-12-31 23:59:59.999999,89a5884b2f1fa00a326a01ef667e1e6399ac65a5,1,1,2023-01-09,IPREO|57274,Reoffer,Final,Books Closed,,,,5b572a84f70aabe19dc051a5f99cad98d48a12e5,ABB Finance BV,Corporate,Investment Grade,Netherlands,IPREO|696807,5493004JXXFB454B6L79,A3,,A-,EUR,,500000000,100000,XS2575555938,ABB 4 (FOUR) YR EUR BMK,Bond (standard),4.0,2027-01-16 01:00:00.000000,3.25,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+75a,MS,75.0,75.0,,50a,,50.0,50.0,,MSW + 40 bps,40.0,MSW + 40 bps,40.0,99.62,3.353,Priced,A3,A-,,NL,ABBNVX,217092,825197.0,investable,IND00075,12.08.2022 15:44,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00075,6.848733,6.978,7.331666,-0.2,9.3,c_good,11.0,high,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,3.8150700325815903
1703,2888,bdba304d84371878faf9c2de785161c585b4e64f,2023-01-09 16:09:57.720372,9999-12-31 23:59:59.999999,38aae859720799e89538669643e24e9021ba0c2b,1,1,2023-01-09,IPREO|57279,Reoffer,Final,Books Closed,Books subject 12.35 UKT / 13.35 CET,12:35:00.0000000,13:35:00.0000000,607b81391aee3ebef8276f3936134c64f53540b0,National Grid plc,Corporate,Investment Grade,Britain,IPREO|253101,8R95QZMKZLJX5Q2XR704,,,,EUR,,1000000000,100000,XS2576067081,NATIONAL GRID EUR TWELVE (12yr) EUR BMK,Bond (standard),12.0,2035-01-16 01:00:00.000000,4.275,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS + 170-175 bps area,MS,170.0,175.0,,MS+145a,MS,145.0,145.0,,MSW + 140 bps,140.0,MSW + 140 bps,140.0,100.0,4.275,Priced,Baa2,BBB,BBB,GB,NGGLN,179563,179563.0,investable,UTL00062,18.07.2022 17:09,ok,BM,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00062,6.451133,6.221,6.871666,0.1,7.33,nc_moderate,,,Electric,Utilities,Annually,Fixed (FXD),1,9.631971248554986
1704,2889,0d278488953738587e083cd6f4db8ae68eb8cc87,2023-01-09 17:23:11.685893,9999-12-31 23:59:59.999999,51bee0454a2bce283df06886c9fb510447825a6b,1,1,2023-01-09,IPREO|57249,Reoffer,Final,Books Closed,,,,bef160e26dae581f03eea3a09220e1c78ebae051,DZ HYP AG,Financials,Investment Grade,Germany,IPREO|207934,5299004TE2DYMKEAM814,Aa2,A+,,EUR,,500000000,1000,DE000A3MQUY1,3yra Green,Covered Bond,3.0,2026-01-16 01:00:00.000000,3.0,Senior Secured,Secured,,Green,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,ms+1 bp area,MS,1.0,1.0,,MSW - 4 bps,-4.0,MSW - 4 bps,-4.0,99.825,3.062,Priced,Aaa,AAA,,DE,DZHYP,203225,203225.0,investable,BA00081,19.10.2021 14:20,,,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.9134696955415214
1705,2890,cad2cbb989a44390a7211ba0461040aef23aaa5f,2023-01-09 15:06:44.556141,9999-12-31 23:59:59.999999,a2b81f6c0714678fe6d605b403238a6c9c9a86b6,1,1,2023-01-09,IPREO|57283,Reoffer,Final,Books Closed,"Books open, Today’s business",,,6c8be4098d67c22e2074fa269dcdf3053bcf296f,La Banque Postale SA,Financials,Investment Grade,France,IPREO|462892,96950066U5XAAIRCPA78,A2,A+,A+,EUR,Benchmark,750000000,100000,FR001400F5F6,7y,Bond (standard),7.0,2030-01-17 01:00:00.000000,4.375,Senior Non-Preferred,Sr Non Preferred,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+170-175bps,MS,170.0,175.0,,,,,,,MSW + 155 bps,155.0,MSW + 155 bps,155.0,99.61,4.441,Priced,Baa2,BBB-,A,FR,FRLBP,876811,876811.0,investable,BA00065,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,6.178740599537296
1706,2891,19a9b70895a35b01c7b017c39785af67f3a52960,2023-01-10 14:56:18.134947,9999-12-31 23:59:59.999999,ed213923ad3ab85d507e6c200e5c5151c7874a96,1,1,2023-01-10,IPREO|57326,Reoffer,Final,Books Closed,,,,78e5de6d9e8a3eb2edd2a698f655396d3dfe8e81,PSA Banque France SA,Corporate,Investment Grade,France,IPREO|1625451,969500JK1O192KI3E882,A3,BBB+,,EUR,,500000000,100000,FR001400F6V1,€500m WNG Green 3YR,Bond (standard),3.0,2026-01-19 01:00:00.000000,3.875,Senior Preferred,Sr preferred,Senior Unsecured,Green,French,Reg S,Mid Swaps,Mid Swaps,,,MS+135bps area,MS,135.0,135.0,,MS+100bps area,MS,100.0,100.0,,MSW + 85 bps,85.0,MSW + 85 bps,85.0,99.789,3.951,Priced,A3,BBB+,,FR,PSABFR,209433,209433.0,investable,,,,,,,,,,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.8894782647731336
1707,2892,37fe52be7496fdd5cfc978bccb9e42f35ee82869,2023-01-10 14:05:55.090804,9999-12-31 23:59:59.999999,5aae750a965f6ba5dde9fee253320ea2a0e4b4eb,1,1,2023-01-10,IPREO|57319,Reoffer,Final,Books Closed,"Books open, today's business",,,384033cd45ee711fcb2b451e95996ae2d4e6bf63,Deutsche Bank AG,Financials,Investment Grade,Germany,IPREO|236258,7LTWFZYICNSX8D621K86,Aaa,,,EUR,500MN EUR exp,500000000,100000,DE000A30V5F6,7.5yr EUR Pfandbriefe,Pfandbrief,7.5,2030-07-18 02:00:00.000000,3.0,Secured,Secured,,,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,ms+20bp area,MS,20.0,20.0,,MSW + 16 bps,16.0,MSW + 16 bps,16.0,99.694,,Priced,Aaa,,,DE,DB,115691,115691.0,investable,BA00075,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,6.417191443878188
1708,2893,68aebed5dfcfdc7f8632a76ec28ec02fd87b8ec3,2023-01-10 18:41:33.292522,9999-12-31 23:59:59.999999,1a3686caaf1309d002174edae011865edc66437c,1,1,2023-01-10,IPREO|57322,Reoffer,Final,Books Closed,"Books open, today’s business",,,d157061220511758a4f9eb18bb944711255e4ef7,Westpac Banking Corporation,Financials,Investment Grade,Australia,IPREO|Westpac Banking Corporation,EN5TNI6CI43VEPAMHL14,Aa3,AA-,A+,EUR,EUR benchmark,1000000000,100000,XS2575952853,WESTPAC EUR 3YR SENIOR,Bond (standard),3.0,2027-01-17 01:00:00.000000,3.703,Senior Unsecured,Sr Unsecured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS+75/80bps area,MS,75.0,80.0,,,,,,,MSW + 60 bps,60.0,MSW + 60 bps,60.0,100.0,,Priced,,AA-,NR,AU,WSTP,101650,101650.0,investable,BA00007,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.8941518159527337
1709,2894,f146e098534991759eb0b42d443477085dec0faa,2023-01-10 15:38:52.415961,9999-12-31 23:59:59.999999,e8ac0e9df17b27fc0dad00023bf6733aacd26991,1,1,2023-01-10,IPREO|57320,Reoffer,Final,Books Closed,"Books open, today's business",,,311ae26c9c1b6c3fb92ef222318820d228238f2c,ALD S.A.,Financials,Investment Grade,France,IPREO|1666863,969500E7V019H9NP7427,,BBB,BBB+,EUR,Benchmark,750000000,100000,FR001400F6E7,4y,Bond (standard),4.0,2027-01-18 01:00:00.000000,4.25,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+150bps area,MS,150.0,150.0,,,,,,,MSW + 125 bps,125.0,MSW + 125 bps,125.0,99.946,4.265,Priced,,BBB,BBB+,FR,ALDFP,53716030,53716030.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,,,Commercial Services,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,3.7619758479571432
1710,2895,101601fbb7e4409a81bcb6f0f9507c8772fd5067,2023-01-10 16:36:50.924483,9999-12-31 23:59:59.999999,099d2f1fe1304a397965816aff7de18060e41437,1,1,2023-01-10,IPREO|57336,Reoffer,Final,Books Closed,,,,924da4d810aabea7fa20459aa914a49b13d0cd23,Schneider Electric SE,Corporate,Investment Grade,France,IPREO|209825,969500A1YF1XUYYXS284,A3,A-,,EUR,500,600000000,100000,FR001400F703,Short 7yr,Bond (standard),7.75,2029-10-13 02:00:00.000000,3.125,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+70-75,MS,70.0,75.0,,MS+40a,MS,40.0,40.0,,MSW + 35 bps,35.0,MSW + 35 bps,35.0,99.197,3.261,Priced,,,,FR,SUFP,115518,115518.0,investable,IND00073,21.01.2020 18:07,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00073,6.53964,6.77205,7.11,-0.3,8.33,c_good,13.0,high,Electrical Compo&Equip,Industrial,Annually,Fixed (FXD),1,6.394819544301063
1711,2896,33f529d4857c53999ca9ff317c8b354b455b3fea,2023-01-10 15:10:21.611273,9999-12-31 23:59:59.999999,9549370eb43ab98ff5935ea7b74d148d2dc32451,1,1,2023-01-10,IPREO|57309,Reoffer,Final,Books Closed,,,,01c416797412c58ed2d28cef733d66b58202eb76,BPCE SFH,Financials,Investment Grade,France,IPREO|1064917,969500T1UBNNTYVWOS04,,,,EUR,,1000000000,100000,FR001400F5S9,BPCE 10yr,Covered Bond,10.0,2033-01-20 01:00:00.000000,3.125,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS + 36 bps area ,MS,36.0,36.0,,MSW + 34 bps,34.0,MSW + 34 bps,34.0,90.56,3.244,Priced,Aaa,AAA,,FR,BPCECB,25115233,25115233.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,8.74092013322362
1712,2897,fcc83197a89e5efa25134c3f7d76b9cab6fb1e7a,2023-01-10 14:35:23.623922,9999-12-31 23:59:59.999999,56afd23a517c5686c855bad0e57fccb0242e8f5c,1,1,2023-01-10,IPREO|57317,Reoffer,Final,Books Closed,Today’s Business,,,b25396eac8df736e50f89208fe63013849ea4c7b,UniCredit S.p.A.,Financials,Investment Grade,Italy,IPREO|361300,549300TRUWO2CD2G5692,Baa1,BBB,BBB,EUR,EUR bmk,1000000000,100000,XS2577053825,UniCredit 6NC5 SP,Bond (standard),6.0,2029-01-17 01:00:00.000000,4.8,Senior Preferred,Sr preferred,,,Italian,Reg S,Mid Swaps,Mid Swaps,,,MS+220a,MS,220.0,220.0,,,,,,,MSW + 190 bps,190.0,MSW + 190 bps,190.0,99.813,,Priced,,,,IT,UCGIM,115657,115657.0,investable,BA00115,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,5.353517675956258
1713,2898,fe955e1926392e1e9aa5d452142bccdcea6208a7,2023-01-10 15:10:21.611273,9999-12-31 23:59:59.999999,38f583e3a3a5acaf14e00a059f672884be8036b4,1,1,2023-01-10,IPREO|57308,Reoffer,Final,Books Closed,,,,01c416797412c58ed2d28cef733d66b58202eb76,BPCE SFH,Financials,Investment Grade,France,IPREO|1064917,969500T1UBNNTYVWOS04,,,,EUR,,1750000000,100000,FR001400F5R1,BPCE 4yr,Covered Bond,4.0,2027-07-20 02:00:00.000000,3.125,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS +23 bps area ,MS,23.0,23.0,,MSW + 19 bps,19.0,MSW + 19 bps,19.0,99.863,3.161,Priced,Aaa,AAA,,FR,BPCECB,25115233,25115233.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,3.821827086289896
1714,2899,374164ec7f101060c40bb45c616b2e793ce3911f,2023-01-10 15:24:38.900223,9999-12-31 23:59:59.999999,a4fec215d35d58940e924964d4786b6329b0ea3d,1,1,2023-01-10,IPREO|57325,Reoffer,Final,Books Closed,,,,d1d92421250a277a94badc430122574e6d98b2a2,Arval Service Lease,Financials,Investment Grade,France,IPREO|1135471,969500UCL6ROAHVXQV60,,,,EUR,,800000000,100000,FR001400F6O6,ARVAL 3.25YR SENIOR,Bond (standard),3.25,2023-04-17 02:00:00.000000,4.125,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+140bps area,MS,140.0,140.0,,,,,,,MSW + 115 bps,115.0,MSW + 115 bps,115.0,99.674,4.24,Priced,,A-,A,FR,ARVASL,23468221,23468221.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,,,Commercial Services,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,2.882721876265512
1715,2900,adbe62cec84a8df635e4c68370e0c59582cdeb0c,2023-01-10 14:05:55.090804,9999-12-31 23:59:59.999999,b5a8559aa09d1c2c571f977ae394cc8496ca336c,1,1,2023-01-10,IPREO|57318,Reoffer,Final,Books Closed,"Books open, today's business",,,384033cd45ee711fcb2b451e95996ae2d4e6bf63,Deutsche Bank AG,Financials,Investment Grade,Germany,IPREO|236258,7LTWFZYICNSX8D621K86,Aaa,,,EUR,500MN EUR exp,500000000,100000,DE000A30VG92,4yr EUR Pfandbriefe,Pfandbrief,4.0,2027-01-18 01:00:00.000000,3.0,Secured,Secured,,,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,ms+10bp area,MS,10.0,10.0,,MSW + 5 bps,5.0,MSW + 5 bps,5.0,99.803,,Priced,Aaa,,,DE,DB,115691,115691.0,investable,BA00075,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,3.828611354894681
1716,2902,b8c5f931093a719e7d1126d1b40f31b69230bb3f,2023-01-10 16:02:02.706017,9999-12-31 23:59:59.999999,103904feaa1b16f8f65d3782f0f2954f3321a4bd,1,1,2023-01-10,IPREO|57316,Reoffer,Final,Books Closed,- Hedge deadline 15.15UKT / 16.15CET,15:15:00.0000000,16:15:00.0000000,24a7d7d55ea641c485cc5e36fc3834156681a332,NatWest Markets Plc,Financials,Investment Grade,Britain,IPREO|361310,RR3QWICWWIPCS8A4S074,,,,EUR,Benchmark,750000000,100000,XS2576255249,5y FXD,Bond (standard),5.0,2028-01-13 01:00:00.000000,4.25,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+155bps area,MS,155.0,155.0,,ms+135a,MS,135.0,135.0,,MSW + 130 bps,130.0,MSW + 130 bps,130.0,99.96,4.259,Priced,A1,A-,A+,GB,NWG,894524,894524.0,investable,BA00219,22.02.2022 13:46,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.608609926097979
1717,2903,38e0b31d127fec002ec2c9336942f46b451486fc,2023-01-10 18:41:33.292522,9999-12-31 23:59:59.999999,9a8503df706ba4a10e08521f516dc666723704a3,1,1,2023-01-10,IPREO|57323,Reoffer,Final,Books Closed,"Books open, today’s business",,,d157061220511758a4f9eb18bb944711255e4ef7,Westpac Banking Corporation,Financials,Investment Grade,Australia,IPREO|Westpac Banking Corporation,EN5TNI6CI43VEPAMHL14,Aa3,AA-,A+,EUR,EUR benchmark,500000000,100000,XS2575952937,WESTPAC EUR 7YR SENIOR,Bond (standard),7.0,2030-01-17 01:00:00.000000,3.799,Senior Unsecured,Sr Unsecured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS+75/80bps area,MS,75.0,80.0,,,,,,,MSW + 90 bps,90.0,MSW + 90 bps,90.0,100.0,,Priced,,AA-,A+,AU,WSTP,101650,101650.0,investable,BA00007,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,6.276613615491921
1718,2905,58eae2193ae151b18ae7d341c2b09ec940c08267,2023-01-10 14:49:37.210654,9999-12-31 23:59:59.999999,b8215d8b6b57c62394e0f807940c7342570ed3c5,1,1,2023-01-10,IPREO|57330,Reoffer,Final,Books Open,,,,db18e4417d35c8980f71f2a85d033e47e57595de,BAWAG P.S.K,Financials,Investment Grade,Austria,IPREO|1627399,529900ICA8XQYGIKR372,,,,EUR,500,500000000,100000,XS2531479462,4yr Inaugural Green Senior Preferred,Bond (standard),4.0,2027-01-18 01:00:00.000000,4.125,Senior Preferred,Sr preferred,,Green,,Reg S - TEFRA D,Mid Swaps,Mid Swaps,,,MS+140/145bps,MS,140.0,145.0,,MS+115-120 WPIR,MS,115.0,120.0,,MSW + 115 bps,115.0,MSW + 115 bps,115.0,99.902,,Priced,A2,,,AT,BAWAG,183940,183940.0,investable,BA00008,19.10.2021 14:20,covered_ok,AL_RK,Banks,,,,,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,3.768520409378643
1719,2906,e976953eab88076e7f2ee0a16ec3d65552406d2e,2023-01-11 16:24:44.048048,9999-12-31 23:59:59.999999,7bae90e0eab6c3545622e6bc5521f97928e94edd,1,1,2023-01-11,IPREO|57364,Reoffer,Final,Books Closed,"Books open, today’s business",,,2a87e2e2da02e4fbc207ed566930cc9a930f5646,Pirelli & C Spa,Corporate,Investment Grade,Italy,IPREO|Pirelli & C Spa,815600A0C9AFC1F2A709,,BBB-,BBB-,EUR,BMK,600000000,100000,XS2577396430,Pirelli 5y SLB,Bond (standard),5.0,2028-01-18 01:00:00.000000,4.25,Senior Unsecured,Sr Unsecured,,Sustainability-Linked,English,Reg S,Mid Swaps,Mid Swaps,,,MS+190-200bps,MS,190.0,200.0,,,,,,,MSW + 145 bps,145.0,MSW + 145 bps,145.0,99.704,4.317,Priced,,,,IT,PCIM,128163,128163.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,,,Auto Parts&Equipment,"Consumer, Cyclical",Annually,Fixed (FXD),1,4.608609926097979
